run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-222212,levir_val_19.png,deep_winter,zero_shot,0,levir_val_19__deep_winter__zero_shot__v0.png,0.3165,0.0133,0.8787,0.1724,0.2559,0.7324,True,0.0,18.094,,
20260706-222212,levir_val_19.png,deep_winter,contextual,0,levir_val_19__deep_winter__contextual__v0.png,0.6609,0.0139,0.9496,0.2313,0.5315,0.7826,False,0.632,18.1,,
20260706-222212,levir_val_19.png,deep_winter,positive,0,levir_val_19__deep_winter__positive__v0.png,0.6539,0.0146,0.9475,0.2274,0.5261,0.7806,False,0.6279,18.096,,
20260706-222212,levir_val_19.png,deep_winter,negative,0,levir_val_19__deep_winter__negative__v0.png,0.618,0.0244,0.9417,0.2384,0.4993,0.7804,False,0.6117,36.001,,
20260706-222212,levir_val_19.png,deep_winter,few_shot,0,levir_val_19__deep_winter__few_shot__v0.png,0.5979,0.0128,0.9786,0.2248,0.4809,0.7955,False,0.6067,18.099,,
20260706-222212,levir_val_19.png,deep_winter,cot,0,levir_val_19__deep_winter__cot__v0.png,0.5855,0.018,0.9742,0.2115,0.472,0.79,False,0.5992,18.101,,
20260706-222212,levir_val_19.png,deep_winter,step_back,0,levir_val_19__deep_winter__step_back__v0.png,0.6552,0.0102,0.9623,0.1817,0.5262,0.7766,False,0.6264,18.097,,
20260706-222212,levir_val_19.png,deep_winter,decomposed,0,levir_val_19__deep_winter__decomposed__v0.png,0.6775,0.0057,0.9641,0.2133,0.5431,0.7854,False,0.64,18.097,,
20260706-222212,levir_val_19.png,deep_winter,kontext_guide,0,levir_val_19__deep_winter__kontext_guide__v0.png,0.5098,0.0452,0.8904,0.1988,0.4169,0.7449,False,0.5481,18.092,,
20260706-222212,levir_val_19.png,deep_winter,hybrid,0,levir_val_19__deep_winter__hybrid__v0.png,0.6311,0.0084,0.9705,0.1905,0.5065,0.7829,False,0.6171,18.1,,
20260706-222212,levir_val_25.png,summer,zero_shot,0,levir_val_25__summer__zero_shot__v0.png,0.9895,0.8501,0.9379,,0.9616,0.9379,False,0.9521,18.097,,
20260706-222212,levir_val_25.png,summer,contextual,0,levir_val_25__summer__contextual__v0.png,0.9873,0.841,0.9546,,0.958,0.9546,False,0.9567,18.096,,
20260706-222212,levir_val_25.png,summer,positive,0,levir_val_25__summer__positive__v0.png,0.9732,0.8065,0.9548,,0.9399,0.9548,False,0.9459,18.095,,
20260706-222212,levir_val_25.png,summer,negative,0,levir_val_25__summer__negative__v0.png,0.9457,0.7662,0.9678,,0.9098,0.9678,False,0.933,36.002,,
20260706-222212,levir_val_25.png,summer,few_shot,0,levir_val_25__summer__few_shot__v0.png,0.968,0.6668,0.9277,,0.9078,0.9277,False,0.9158,18.107,,
20260706-222212,levir_val_25.png,summer,cot,0,levir_val_25__summer__cot__v0.png,0.9819,0.8113,0.946,,0.9478,0.946,False,0.9471,18.143,,
20260706-222212,levir_val_25.png,summer,step_back,0,levir_val_25__summer__step_back__v0.png,0.9876,0.837,0.9572,,0.9575,0.9572,False,0.9574,18.154,,
20260706-222212,levir_val_25.png,summer,decomposed,0,levir_val_25__summer__decomposed__v0.png,0.9869,0.8313,0.956,,0.9558,0.956,False,0.9559,18.155,,
20260706-222212,levir_val_25.png,summer,kontext_guide,0,levir_val_25__summer__kontext_guide__v0.png,0.979,0.827,0.9511,,0.9486,0.9511,False,0.9496,18.154,,
